,entity_id,distribution,q_id
13650,325255,{'Bacterial infections': 1},39
13651,325256,"{'Bacterial infections': 1, 'Others': 0}",39
13652,63114,"{'Asthma': 4, 'Chronic obstructive pulmonary disorder': 3}",39
13653,325260,{'Typhoid fever': 1},39
13654,63117,{'Benign prostatic hyperplasia': 1},39
13655,325262,{'Stomach ulcers': 1},39
13656,325263,{'Others': 1},39
13657,63130,"{'Allergic disorders': 0, 'Asthma': 1}",39
13658,325276,"{'Osteoarthritis': 0, 'Muscle relaxation': 1, 'Arthralgia': 1}",39
13659,63134,"{'Tuberculosis': 3, 'Others': 0}",39
13660,325279,{'Increased blood pressure': 1},39
13661,325280,{'Type 2 diabetes': 5},39
13662,325283,{'Cough': 1},39
13663,325286,{'Angina': 0},39
13664,325287,{'Hormone Replacement Therapy': 0},39
13665,325292,"{'Swelling': 5, 'Pain': 5}",39
13666,325294,{'Increased blood pressure': 0},39
13667,325295,"{'Pulmonary hypertension': 5, 'Erectile dysfunction': 7}",39
13668,325299,{'Increased cholesterol levels in blood': 1},39
13669,325306,"{'Heartburn': 1, 'Others': 1}",39
13670,325309,{'Infections': 1},39
13671,325311,{'Type 2 diabetes': 1},39
13672,325313,{'Increased cholesterol levels in blood': 0},39
13673,325314,{'Type 2 diabetes': 1},39
13674,325315,{},39
13675,325317,{'Dry eye': 1},39
13676,325321,{'Eye examination': 1},39
13677,325325,{'Allergic disorders': 1},39
13678,325328,{'Bacterial infections': 0},39
13679,325332,{'Depression': 1},39
13680,325333,{},39
13681,325334,"{'Others': 1, 'Bleeding': 1}",39
13682,325340,{'Type 2 diabetes': 1},39
13683,325342,{'Asthma': 1},39
13684,325343,{'Type 2 diabetes': 4},39
13685,325344,{'Type 2 diabetes': 0},39
13686,194276,"{'Dry cough': 6, 'Nasal congestion': 3, 'Anaesthesia': 5}",39
13687,325354,"{'Cough': 3, 'Others': 2, 'Anaesthesia': 1}",39
13688,325360,{'Cough': 0},39
13689,63221,"{'Arthralgia': 19, 'Myalgia': 5, 'dental pain': 1, 'Rheumatoid Arthritis': 0, 'Others': 1, 'Heartburn': 1, 'Fever': 1, 'Headache': 1, 'Acidity': 1, 'Osteoarthritis': 1}",39
13690,63222,{'Myalgia': 0},39
13691,325369,{'Bacterial infections': 1},39
13692,63226,{'Increased blood pressure': 1},39
13693,325371,{'Type 2 diabetes': 5},39
13694,325375,{'Type 2 diabetes': 1},39
13695,325380,{'Type 2 diabetes': 0},39
13696,63237,{'Allergic disorders': 1},39
13697,63238,"{'Cough': 1, 'Cough with mucus': 1}",39
13698,325382,{'Type 2 diabetes': 0},39
13699,63241,"{'Cough': 3, 'Chronic obstructive pulmonary disorder': 0, 'Cough with mucus': 1}",39
13700,325391,"{'Increased cholesterol levels in blood': 0, 'Increased triglycerides levels in blood': 1}",39
13701,325392,"{'Others': 2, 'Nutritional deficiencies': 2, 'Nutritional defeciencies': 2}",39
13702,325393,"{'Nutritional deficiencies': 0, 'Nutritional defeciencies': 0}",39
13703,325399,{'Infections': 1},39
13704,325403,{'Increased blood pressure': 2},39
13705,325405,{'Type 2 diabetes': 1},39
13706,325406,"{'Depression': 1, 'Others': 1}",39
13707,63265,{'Increased blood pressure': 0},39
13708,325409,{'Depression': 1},39
13709,325410,{'Depression': 0},39
13710,63266,{'Increased blood pressure': 7},39
13711,325412,{'Depression': 0},39
13712,325414,"{'Headache': 37, 'Myalgia': 37, 'dental pain': 8, 'Fever': 36, 'Pain during menstruation': 37, 'Others': 3, 'Arthralgia': 35}",39
13713,63270,{'Increased blood pressure': 4},39
13714,325413,{'Depression': 1},39
13715,63274,{'Increased blood pressure': 1},39
13716,325419,{'Heartburn': 1},39
13717,325418,{'Pain': 1},39
13718,63277,{'Increased blood pressure': 2},39
13719,325422,{'Fever': 0},39
13720,325424,{'Bacterial infections': 1},39
13721,63287,"{'Increased blood pressure': 3, 'Others': 1}",39
13722,63288,{'Increased blood pressure': 2},39
13723,325435,{'Headache': 0},39
13724,63292,{'Increased blood pressure': 1},39
13725,63293,{'Increased blood pressure': 1},39
13726,63294,{'Angina': 0},39
13727,325439,"{'Neuropathic pain': 3, 'Others': 0}",39
13728,63291,{'Increased blood pressure': 1},39
13729,325441,{'Acidity': 1},39
13730,194374,{'Skin disorders': 0},39
13731,325446,{'Bacterial infections': 0},39
13732,325452,{'Bacterial infections': 4},39
13733,325453,{'Bacterial infections': 0},39
13734,63311,{'Bacterial infections': 1},39
13735,325462,"{'Neuropathic pain': 3, 'Nutritional deficiencies': 2}",39
13736,325467,"{'Cholestatic liver diseases': 1, 'Non-alcoholic fatty liver': 0}",39
13737,63334,"{'Male hypogonadism': 7, 'Others': 3}",39
13738,325478,{'Indigestion': 0},39
13739,63337,{'Increased blood pressure': 1},39
13740,63339,{'Increased blood pressure': 2},39
13741,194412,{'Anemia due to chronic kidney disease': 1},39
13742,63340,"{'Heartburn': 1, 'Acidity': 1}",39
13743,325485,"{'Deep vein thrombosis': 1, 'Stroke prevention': 1, 'Pulmonary embolism': 1}",39
13744,194416,{'Fungal infections': 0},39
13745,63345,"{'Others': 4, 'Piles': 13, 'Local Anaesthesia': 5, 'Anaesthesia': 7, 'Asthma': 11}",39
13746,325488,{'Acidity': 1},39
13747,325495,"{'Others': 0, 'Arthralgia': 0}",39
13748,325501,"{'premature ejaculation': 7, 'Erectile dysfunction': 2}",39
13749,325502,{'Increased blood pressure': 1},39
13750,325507,{'Local Anaesthesia': 0},39
13751,325510,{},39
13752,325524,{'Type 2 diabetes': 0},39
13753,325526,{'Type 2 diabetes': 2},39
13754,325527,{'Type 2 diabetes': 1},39
13755,325529,{'Rheumatoid Arthritis': 1},39
13756,325532,{'Epilepsy': 1},39
13757,194460,"{'Others': 0, 'Acidity': 0}",39
13758,63394,{'Arthralgia': 0},39
13759,325539,{'Iron deficiency anemia': 1},39
13760,63396,{'Stroke prevention': 0},39
13761,325542,"{'Nutritional deficiencies': 2, 'Others': 1}",39
13762,63399,{'Osteoarthritis': 0},39
13763,63402,{'Osteoarthritis': 0},39
13764,325547,{'Type 2 diabetes': 0},39
13765,63404,{'Increased triglycerides levels in blood': 1},39
13766,325549,{'Skin disorders': 2},39
13767,325550,"{'Osteoarthritis': 1, 'Others': 0, 'muscular pain': 1}",39
13768,325551,"{'Uterine fibroids': 10, 'Others': 2, 'Emergency contraceptive': 0}",39
13769,325546,{},39
13770,63403,{'Increased cholesterol levels in blood': 0},39
13771,63412,"{'Asthma': 3, 'Cough': 12, 'Cough with mucus': 5, 'Chronic obstructive pulmonary disorder': 4, 'Others': 0}",39
13772,325558,"{'Premenstural syndrome': 1, 'Pain during menstruation': 0, 'Others': 1, 'Endometriosis': 0}",39
13773,325563,{'Constipation': 2},39
13774,325565,{'Rheumatoid Arthritis': 0},39
13775,325567,{'Acidity': 0},39
13776,325568,{'Alcoholic fatty liver disease': 0},39
13777,325569,"{'Vomiting': 1, 'Acidity': 1}",39
13778,63433,{'Others': 1},39
13779,325577,{'Hyperpigmentation': 0},39
13780,325583,{'Fungal infections': 4},39
13781,194513,"{'Others': 0, 'Erectile dysfunction': 1}",39
13782,194514,{'Swelling': 0},39
13783,325593,"{'Deep vein thrombosis': 0, 'Pulmonary embolism': 1, 'Pulmonary embolus': 0}",39
13784,325597,{'Deep vein thrombosis': 1},39
13785,325601,{'Others': 0},39
13786,325602,{'Arrhythmias': 0},39
13787,325603,{'Bacterial infections': 2},39
13788,63460,{'Bacterial infections': 3},39
13789,325606,"{'Increased blood pressure': 8, 'Angina': 4}",39
13790,325608,"{'Angina': 5, 'Heart failure': 1}",39
13791,325610,"{'Stomach ulcers': 0, 'Acidity': 0}",39
13792,325613,"{'Stroke prevention': 1, 'Deep vein thrombosis': 3}",39
13793,325616,"{'Bacterial infections': 10, 'Bacterial skin infections': 11, 'Others': 2}",39
13794,325617,{'Angina': 0},39
13795,325620,{'Increased blood pressure': 2},39
13796,63478,"{'Anaesthesia': 0, 'Allergic disorders': 2, 'Severe allergic reaction': 0}",39
13797,63481,{'Bacterial skin infections': 0},39
13798,63482,"{'Diarrhoea': 0, 'Bacterial infections': 1}",39
13799,325627,{'Epilepsy': 1},39
13800,325626,"{'Bacterial skin infections': 1, 'Bacterial infections': 1}",39
13801,63485,"{'Parasitic worm infections': 2, 'Filariasis': 1, 'Scabies': 3}",39
13802,325635,"{'Others': 1, 'Anaesthesia': 5, 'Asthma': 5}",39
13803,325638,"{'Increased cholesterol levels in blood': 2, 'Increased triglycerides levels in blood': 3}",39
13804,325650,{'Stomach ulcers': 1},39
13805,325653,{'Heart attack': 0},39
13806,325656,"{'Acne': 0, 'Skin disorders': 3, 'Melasma': 2, 'Hyperpigmentation': 1}",39
13807,325659,"{'Increased LDL levels in blood': 0, 'Others': 1}",39
13808,325660,{'Increased blood pressure': 3},39
13809,325664,{'Increased blood pressure': 4},39
13810,325667,{'Depression': 1},39
13811,325668,{'Increased blood pressure': 2},39
13812,325671,{'Depression': 1},39
13813,63534,{'Increased blood pressure': 2},39
13814,63536,"{'Arrhythmias': 1, 'Angina': 0, 'Increased blood pressure': 1}",39
13815,325681,{},39
13816,325683,{'Acne': 2},39
13817,63541,"{'Arrhythmias': 0, 'Increased blood pressure': 1}",39
13818,325687,"{'Others': 1, 'Organ transplantation': 2}",39
13819,63554,"{'Fluid retention': 3, 'Kidney stone': 3, 'Increased blood pressure': 3, 'Others': 1}",39
13820,63555,{'Increased blood pressure': 1},39
13821,194632,"{'Type 2 diabetes': 6, 'Others': 0}",39
13822,63563,"{'Nutritional deficiencies': 6, 'Others': 0}",39
13823,325711,{'Dandruff': 1},39
13824,325716,{'Osteoarthritis': 0},39
13825,325717,{'Osteoarthritis': 1},39
13826,63575,{'Bacterial infections': 0},39
13827,325725,{'Increased blood pressure': 0},39
13828,325731,{'Epilepsy': 4},39
13829,63588,"{'Bacterial infections': 4, 'Others': 1}",39
13830,325734,{'Myalgia': 0},39
13831,194662,{'Type 2 diabetes': 0},39
13832,63593,{'Glaucoma': 4},39
13833,63597,"{'Asthma': 1, 'Cough': 2, 'Others': 0, 'Cough with mucus': 3, 'Chronic obstructive pulmonary disorder': 1}",39
13834,325743,"{'Obesity': 3, 'Others': 1}",39
13835,325744,{'Vomiting': 1},39
13836,194674,{'Acne': 3},39
13837,63603,"{'Cough with mucus': 0, 'Chronic obstructive pulmonary disorder': 0}",39
13838,325748,{'Nasal congestion': 1},39
13839,194679,{'Gout': 1},39
13840,325758,{'Increased cholesterol levels in blood': 1},39
13841,325760,"{'Others': 0, 'Fluid retention': 2}",39
13842,63617,"{'Chronic obstructive pulmonary disorder': 1, 'Asthma': 3, 'Allergic disorders': 1}",39
13843,63619,"{'Asthma': 6, 'Anaesthesia': 2, 'Allergic disorders': 1, 'Chronic obstructive pulmonary disorder': 6}",39
13844,325766,"{'Nutritional deficiencies': 0, 'Others': 1}",39
13845,63625,"{'Anaesthesia': 0, 'Allergic disorders': 0, 'Asthma': 0}",39
13846,63626,{'Chronic obstructive pulmonary disorder': 1},39
13847,194699,{'Bacterial infections': 2},39
13848,63628,"{'Asthma': 2, 'Anaesthesia': 4, 'Chronic obstructive pulmonary disorder': 5}",39
13849,325776,{'Anaesthesia': 1},39
13850,325778,"{'Asthma': 1, 'Chronic obstructive pulmonary disorder': 1}",39
13851,325779,{'Atopic dermatitis': 1},39
13852,325784,"{'Pain': 1, 'Arthralgia': 0}",39
13853,325791,"{'Heart attack': 0, 'Increased LDL levels in blood': 0}",39
13854,325794,"{'Osteoporosis': 1, 'Post menopausal osteoporosis': 0}",39
13855,194723,{'Bacterial infections': 1},39
13856,63686,"{'Allergic disorders': 2, 'Local Anaesthesia': 0, 'Severe allergic reaction': 0, 'Eye disorders': 2, 'Others': 1, 'Anaesthesia': 0, 'Fungal infections': 2}",39
13857,63687,"{'Skin disorders': 28, 'Fungal infections': 27, 'Anaesthesia': 20, 'Others': 1}",39
13858,63690,{'Fungal infections': 0},39
13859,63695,"{'Fungal infections': 4, 'Acne': 5}",39
13860,63701,"{'Fungal infections': 6, 'Others': 2}",39
13861,63714,{'Heart attack': 1},39
13862,63746,"{'Typhoid fever': 2, 'Others': 0, 'Bacterial infections': 2}",39
13863,194826,{'Bacterial infections': 1},39
13864,63763,{'Bacterial infections': 0},39
13865,63769,"{'Headache': 1, 'Others': 1, 'Fever': 1, 'Pain during menstruation': 0}",39
13866,63773,"{'Allergic disorders': 1, 'Anaesthesia': 0, 'Nasal congestion': 2}",39
13867,63774,{'Others': 0},39
13868,63775,{'Bacterial infections': 0},39
13869,63783,{'Nasal congestion': 0},39
13870,63785,"{'Nasal congestion': 17, 'Fever': 17, 'Allergic disorders': 5, 'Others': 5, 'Headache': 5, 'Pain during menstruation': 15}",39
13871,63789,{'Cough with mucus': 1},39
13872,325935,{'Type 2 diabetes': 0},39
13873,63794,"{'Others': 0, 'Bacterial infections': 1}",39
13874,63798,"{'Bacterial infections': 5, 'Anaesthesia': 0, 'Others': 0, 'Asthma': 0, 'Severe allergic reaction': 1}",39
13875,63799,{'Bacterial infections': 1},39
13876,194872,{'Heartburn': 0},39
13877,325953,"{'Coronary artery disease': 3, 'Angina': 4}",39
13878,63810,"{'Rheumatoid Arthritis': 1, 'Arthralgia': 0, 'dental pain': 1, 'Pain': 2, 'Swelling': 3}",39
13879,194883,{'Fungal infections': 2},39
13880,63812,"{'Myalgia': 0, 'Muscle relaxation': 2, 'Arthralgia': 0}",39
13881,325970,{'Headache': 0},39
13882,63826,{'Bacterial infections': 0},39
13883,194899,{'Vomiting': 0},39
13884,194900,"{'Skin disorders': 1, 'Psoriasis': 1, 'Severe allergic reaction': 0, 'Dermatitis': 0, 'Eye disorders': 0}",39
13885,63830,{'Bacterial infections': 1},39
13886,194910,{},39
13887,63840,{'Bacterial infections': 1},39
13888,63841,"{'Bacterial infections': 4, 'Others': 0}",39
13889,63845,"{'Others': 0, 'Heart attack': 1}",39
13890,63846,"{'Heart attack': 3, 'Headache': 1, 'Others': 2, 'dental pain': 3, 'Fever': 1}",39
13891,194928,"{'Myalgia': 0, 'Pain': 2, 'Headache': 0}",39
13892,63857,{'Acne': 1},39
13893,63859,"{'Dermatitis': 0, 'Acne': 6, 'Keratoses': 3, 'Others': 0}",39
13894,63862,"{'Fungal infections': 6, 'Skin disorders': 2, 'Others': 1, 'Bacterial infections': 3, 'Allergic disorders': 2, 'Anaesthesia': 2}",39
13895,326028,{'Others': 1},39
13896,63894,"{""Alzheimer's disease"": 0, 'Stroke': 2, ""Dementia in Parkinson's disease"": 2, 'Head trauma': 0}",39
13897,63898,"{'Abdominal pain': 1, 'Abdominal Pain': 0}",39
13898,63899,{'Abdominal Pain': 1},39
13899,63913,"{'Asthma': 0, 'Others': 1, 'Anaesthesia': 1, 'Chronic obstructive pulmonary disorder': 1}",39
13900,63924,{'Chronic obstructive pulmonary disorder': 0},39
13901,63956,"{'Dry cough': 8, 'Allergic disorders': 0}",39
13902,195029,{'Bacterial infections': 1},39
13903,63976,{'Increased blood pressure': 0},39
13904,326122,{'Nutritional deficiencies': 1},39
13905,63980,{'Increased blood pressure': 1},39
13906,63981,"{'Increased blood pressure': 2, 'Diabetic kidney disease': 1}",39
13907,63985,{'Increased blood pressure': 6},39
13908,63986,{'Increased blood pressure': 0},39
13909,63987,"{'Increased blood pressure': 3, 'Others': 1}",39
13910,64002,{'Increased blood pressure': 4},39
13911,64004,"{'Increased blood pressure': 0, 'Fluid retention': 0}",39
13912,64009,{'Contraception': 1},39
13913,64028,"{'Abdominal Pain': 16, 'Irritable bowel syndrome': 4, 'Headache': 0, 'Pain during menstruation': 4, 'Others': 1, 'Myalgia': 3, 'Fever': 3}",39
13914,64034,"{'Vomiting': 6, 'Acidity': 7, 'Heartburn': 3, 'Stomach ulcers': 1, 'Others': 0}",39
13915,326182,"{'Uterine fibroids': 5, 'Others': 1, 'Emergency contraceptive': 0}",39
13916,326184,{'Increased blood pressure': 0},39
13917,64041,{'Dermatitis': 0},39
13918,64040,{'Dandruff': 1},39
13919,64047,{'Dry cough': 1},39
13920,326206,"{'Heart attack': 0, 'Increased blood pressure': 2, 'Angina': 0}",39
13921,64064,"{'Asthma': 7, 'Chronic obstructive pulmonary disorder': 7, 'Others': 1}",39
13922,326225,"{'Diseases of respiratory tract': 2, 'Others': 0}",39
13923,64083,"{'Allergic disorders': 0, 'Anaesthesia': 1}",39
13924,195169,{'Abdominal Pain': 0},39
13925,64103,"{'Headache': 6, 'Fever': 5, 'Myalgia': 7, 'dental pain': 1, 'Arthralgia': 5, 'Others': 0}",39
13926,64104,"{'Myalgia': 3, 'Fever': 1, 'Headache': 1, 'Osteoarthritis': 0, 'dental pain': 10, 'Pain during menstruation': 1, 'Arthralgia': 1, 'Others': 1}",39
13927,195179,{'Increased cholesterol levels in blood': 0},39
13928,195204,{'Angina': 0},39
13929,64139,"{'Pancreatitis': 3, 'Indigestion': 1}",39
13930,64146,{'Increased blood pressure': 0},39
13931,326296,"{'Increased blood pressure': 0, 'Diabetic kidney disease': 0, 'Heart attack': 0}",39
13932,64155,"{'Skin disorders': 5, 'Dermatitis': 1, 'Anaesthesia': 4, 'Psoriasis': 5}",39
13933,64160,"{'Fluid retention': 6, 'Increased blood pressure': 6, 'Kidney stone': 1}",39
13934,64166,{'Allergic disorders': 1},39
13935,64168,"{'Myalgia': 0, 'Fever': 1, 'Menstural pain': 1, 'post operative pain': 0, 'Others': 1, 'Pain during menstruation': 1}",39
13936,195248,"{'Infections': 2, 'Others': 2}",39
13937,195256,"{'Alcoholic fatty liver disease': 1, 'Cholestatic liver diseases': 0, 'Non-alcoholic fatty liver': 2}",39
13938,64185,"{'Arthralgia': 0, 'Headache': 0, 'Myalgia': 3}",39
13939,64201,"{'Headache': 1, 'Others': 1}",39
13940,64205,"{'Acidity': 1, 'Vomiting': 1, 'Stomach ulcers': 2}",39
13941,64208,{'Acidity': 0},39
13942,64215,"{""Alzheimer's disease"": 2}",39
13943,64223,"{'Abdominal pain': 2, 'Menstural pain': 1, 'Others': 0}",39
13944,64225,"{'Failure of ovarian development': 1, 'Contraception': 2, 'Post menopausal osteoporosis': 1, 'Hormone Replacement Therapy': 1, 'Others': 0}",39
13945,64227,"{'Abdominal pain': 6, 'Fever': 1, 'Menstural pain': 6, 'Arthralgia': 1, 'Others': 2, 'Myalgia': 4, 'Rheumatoid Arthritis': 1, 'Osteoarthritis': 0}",39
13946,64229,"{'Abdominal pain': 2, 'Pain during menstruation': 2, 'Others': 1, 'Fever': 2}",39
13947,326377,"{'Anaesthesia': 3, 'Allergic disorders': 4}",39
13948,64251,{'Type 2 diabetes': 1},39
13949,64264,"{'Osteoarthritis': 1, 'Others': 0}",39
13950,195340,{'Fungal infections': 1},39
13951,64270,"{'Others': 3, 'Benign prostatic hyperplasia': 1}",39
13952,195351,{'Osteoarthritis': 1},39
13953,326424,{'Hair loss': 9},39
13954,326428,{'Fungal infections': 1},39
13955,64285,"{'Fluid retention': 0, 'Increased blood pressure': 0, 'Low potassium': 1, 'Heart failure': 2}",39
13956,64287,"{'Heart failure': 1, 'Fluid retention': 1, 'Cirrhosis': 0, 'Increased blood pressure': 2, 'Others': 0}",39
13957,64290,{'Allergic disorders': 6},39
13958,64291,"{'Allergic disorders': 5, 'Anaesthesia': 3, 'Others': 0, 'Asthma': 4}",39
13959,195364,{'Fever': 0},39
13960,64340,"{'Indigestion': 2, 'Pancreatitis': 3}",39
13961,64343,"{'Pain': 13, 'dental pain': 21, 'Fever': 8, 'Myalgia': 3, 'Swelling': 13, 'Arthralgia': 0, 'Others': 1, 'Headache': 13, 'Pain during menstruation': 8, 'Osteoarthritis': 0}",39
13962,64350,{'Increased blood pressure': 2},39
13963,64354,"{'Fever': 0, 'Arthralgia': 0, 'dental pain': 1}",39
13964,64357,{'Increased blood pressure': 0},39
13965,64359,"{'Acidity': 2, 'Vomiting': 1, 'Intestinal ulcers': 1, 'Others': 0, 'Heartburn': 0, 'Stomach ulcers': 0}",39
13966,64361,"{'Heartburn': 1, 'Acidity': 0, 'Stomach ulcers': 1, 'Intestinal ulcers': 1}",39
13967,326510,"{'Chronic obstructive pulmonary disorder': 4, 'Asthma': 2, 'Others': 1}",39
13968,64368,"{'Heartburn': 1, 'Acidity': 4, 'Stomach ulcers': 0}",39
13969,64369,"{'Heartburn': 1, 'Stomach ulcers': 0, 'Acidity': 1}",39
13970,64370,"{'Stomach ulcers': 1, 'Others': 0, 'Heartburn': 1, 'Acidity': 4}",39
13971,64372,"{'Increased blood pressure': 3, 'Angina': 1}",39
13972,64391,"{'Muscle relaxation': 7, 'Others': 3, 'Ankylosing Spondylitis': 6, 'Osteoarthritis': 3, 'Arthralgia': 0, 'Rheumatoid Arthritis': 5, 'Gout': 5}",39
13973,195482,{'Mania': 0},39
13974,195487,{'Fungal infections': 1},39
13975,195493,"{'Bacterial infections': 1, 'Skin disorders': 2, 'Fungal infections': 1}",39
13976,64436,"{'Headache': 14, 'Fever': 16, 'Others': 3, 'Allergic disorders': 3, 'Nasal congestion': 16, 'Pain during menstruation': 11}",39
13977,64440,{'Iron deficiency anemia': 1},39
13978,64451,"{'Acne': 14, 'Others': 1}",39
13979,64453,"{'Contraception': 6, 'Others': 5, 'Hormone Replacement Therapy': 6, 'Failure of ovarian development': 6}",39
13980,195570,{},39
13981,64499,"{'Increased triglycerides levels in blood': 0, 'Increased cholesterol levels in blood': 0}",39
